ra,dec,u,g,r,i,z,redshift
199.116516465357,29.4198349495389,18.09739,17.19182,16.90385,16.76231,16.707,0.01601986
218.807941821535,21.9944813797497,18.99411,17.73583,17.04006,16.70555,16.47522,0.01750949
124.014733860542,16.9009845057854,17.52989,16.90527,16.65928,16.66922,16.62481,0.00950086
120.575555051836,15.4519531862484,19.19372,17.59004,16.91336,16.57852,16.31744,0.01577743
156.448743048802,26.5707165532823,15.83896,14.00466,13.22675,12.81679,12.52394,0.0167551
182.48269577571,29.8998752560143,17.8076,16.94001,16.57017,16.4523,16.27826,0.01282779
164.198653845855,26.8653012212615,18.79549,17.89817,17.5757,17.454,17.30594,0.008415117
120.582865798689,11.62792145343,18.66415,17.2965,16.90888,16.73986,16.52817,0.01557393
135.051284409107,17.5827414962279,17.80956,16.49192,16.13716,15.99867,15.96031,0.01285265
192.610827425924,26.7089778427201,17.11084,15.30726,14.48582,14.10477,13.81421,0.01869854
192.610916926326,26.7353251849131,19.37096,17.78149,17.07117,16.75282,16.51129,0.01941372
187.402867050052,27.7856283915324,18.69349,17.68904,17.28269,17.11299,17.07167,0.01464908
191.158921450629,28.472479024375,15.45784,14.65565,14.4717,14.3463,14.33842,0.003170165
144.560887768413,19.7111153875066,18.59307,17.59274,17.26771,17.0899,16.92447,0.01443976
144.584832671292,19.3625573780533,17.96743,17.14933,16.74283,16.59122,16.40564,0.01496351
154.347046664247,21.7994481364432,17.6585,16.58863,16.20639,15.94123,16.14563,0.006474304
156.994697070513,22.1849606100506,18.77296,17.82865,17.47692,17.43721,17.17814,0.01399941
154.323230908697,22.1609376357085,18.95638,17.84339,17.34571,17.12791,17.0593,0.004153254
156.434732057885,23.0414445013752,17.5235,16.2056,15.5312,15.20176,14.95837,0.01792965
164.158565705027,20.2457370428927,17.49381,16.3925,15.88084,15.62212,15.40772,0.0199145
172.296223395778,22.2948093842132,17.02441,15.7356,15.35657,15.13773,15.19056,0.01082914
209.356147113603,21.3893857865807,17.27614,16.21679,15.74691,15.53208,15.33917,0.009549901
209.378453504282,21.3651765966808,18.48224,17.77474,17.43368,17.30123,17.20409,0.00953145
172.358148130748,21.3521163968004,18.55196,17.68906,17.49413,17.43224,17.75118,0.01301569
120.591415831674,10.1518482100232,18.50571,17.11717,16.48485,16.16658,15.90681,0.01522471
182.444755180077,25.0262438892014,15.39145,14.36539,13.9777,13.77536,13.67922,0.008587158
182.495286671062,25.01848437255,18.19889,17.65688,17.58374,17.62169,17.72796,0.008650987
191.103732794358,24.9039569623219,18.06245,17.15901,16.84837,16.74881,16.93249,0.006095628
172.304706272536,19.7725058077361,16.09418,14.48808,13.79936,13.48449,13.23138,0.0196415
233.694083014541,12.447226019737,17.6899,16.69466,16.40141,16.29224,16.20084,0.009007892
243.714503820896,9.67333468848059,17.80894,16.7566,16.25747,16.11952,15.95497,0.01063271
172.320700936399,19.9871565674615,17.93321,16.59296,15.94684,15.65177,15.50751,0.003638397
172.309005059425,20.5811348358388,16.89111,16.29741,16.25994,16.86333,16.77033,0.004702785
172.313748925297,20.5831392358703,16.18895,14.94562,14.62557,14.38252,14.37931,0.004722313
183.736192112474,20.897353171796,17.04361,16.02994,15.63471,15.46195,15.8559,0.003131784
202.968906856403,20.0010279850798,14.8225,13.7178,13.30377,13.11112,12.98249,0.003386911
209.347504574464,15.4592645359507,18.81226,17.2988,16.68222,16.38459,16.1806,0.01789381
209.421211199797,15.3731285377513,17.57934,16.59187,16.39052,16.54548,16.45817,0.00419624
235.014540168407,13.9762528133201,17.37068,16.30692,16.06613,16.06023,16.12513,0.01095861
177.890621222233,16.185020226856,16.87906,15.79388,15.15277,14.85193,14.56391,0.01973831
177.900174229933,16.6642857006561,17.23589,16.29764,16.03723,15.9298,15.81694,0.01342812
156.965717099608,16.1521185826679,16.39063,15.28551,14.85035,14.62982,14.50498,0.01876412
164.161067091653,17.383682089899,18.66206,17.9476,17.6347,17.53826,17.38066,0.003163315
192.630203992557,17.4710646338108,17.65322,16.37171,16.0644,16.05152,16.11737,0.00284462
234.267353165359,55.2640539205576,16.41932,15.50621,15.61771,16.19964,16.12533,0.002249602
244.379273497321,50.7452255644115,17.38273,16.32631,15.89853,15.70116,15.55739,0.01355852
187.437053196046,17.2874025652698,19.08454,17.80877,17.07853,16.88024,16.78466,0.01628901
177.870619515794,18.5818470430427,18.74504,17.79827,17.35979,17.18869,17.01383,0.01971403
31.2005840023097,-9.98310278913524,18.09776,17.1115,16.88155,16.78445,16.87088,0.006268915
32.1529524892172,-9.93771240670554,19.04133,17.62908,17.04877,16.75195,16.58514,0.01342866
32.1040859347756,14.3495710773247,15.2139,13.6694,12.82349,12.36607,11.96359,0.01477035
135.657079055389,13.073524384668,18.85044,17.75219,17.3988,17.24286,17.16549,0.01674908
148.21048047703,15.8262319086081,19.4366,17.85343,17.37313,17.27077,17.43542,0.01974724
120.61994886973,8.22070011088389,18.56872,17.23323,16.59814,16.2665,16.04712,0.01494681
177.883339382329,4.85247218546106,17.83702,16.702,16.33266,16.13495,16.01216,0.01759518
121.448003230874,8.31933411922134,17.72955,16.77447,16.38724,16.18458,16.01601,0.01603909
156.423832720718,16.1743043306044,18.10969,17.13226,16.75228,16.54196,16.4694,0.01095007
191.119895996736,0.468054628770507,15.83871,14.9761,14.18108,13.97058,13.90746,0.003912577
191.143314496595,1.27528835742272,18.07192,16.63167,15.97717,15.65432,15.55842,0.004694134
191.139249863774,1.7369326355034,18.58491,16.84706,16.18665,15.89706,15.89079,0.003282476
191.106515532483,3.52519232135776,19.17021,17.52774,16.82282,16.47372,16.1841,0.001596035
191.120357772796,4.17226565088114,18.89722,17.80924,17.43745,17.32015,17.15383,0.01806171
191.138189523244,-2.31901423308484,16.10033,15.11636,14.82796,14.74445,14.69636,0.005328223
233.660552811968,59.1725732058645,18.56468,17.16423,16.67183,16.39631,16.19967,0.01011588
199.099741605159,12.5222859481306,19.06613,17.99765,17.56162,17.37113,17.21013,0.01146673
199.149080716607,12.1524089074737,18.08174,17.24936,16.90512,16.77796,16.66239,0.01139724
114.404675205927,41.9470309242473,15.40907,14.04133,13.22953,12.86627,12.54678,0.01967723
118.001702052835,34.3311349043942,19.00813,17.89053,17.42563,17.17186,17.02443,0.01751655
182.474455688923,0.928496121045246,16.92633,15.25793,14.40376,13.98527,13.61086,0.01967806
25.1499789303581,34.1425188230245,18.40797,16.9515,16.11967,15.69079,15.25162,0.01993826
347.482152973262,12.343967813654,17.95638,17.47126,17.1085,17.06963,16.93192,0.01647223
32.1583937072958,-7.90385655290362,18.32682,17.05429,16.60582,16.33676,16.36662,0.01277321
31.2001240708522,1.20776984190041,18.40356,17.45929,17.00705,16.833,16.64881,0.01965183
148.939831354241,41.5749624798775,17.04013,16.17821,15.86998,15.84826,15.72303,0.01565914
169.867083725222,9.59563517175546,16.82351,16.43061,16.33421,16.42472,16.52389,0.003286023
165.495812394322,45.2280320761381,15.03234,14.06,13.48808,13.21666,12.97369,0.01999631
144.722781205365,9.75018371798195,16.55521,15.48734,15.04106,14.81998,14.68532,0.01886608
128.346408472925,29.5388106085708,14.40032,13.89737,13.36387,13.36482,13.12758,0.006947393
144.506579175261,37.9225442052284,18.46999,17.36204,16.91624,16.6916,16.52538,0.01478753
147.332592643899,9.92048146670748,18.09325,17.06549,16.63527,16.46169,16.29827,0.01021986
144.779081730961,33.8965450978845,18.11501,17.16841,16.85135,16.6799,16.6509,0.01908819
147.329071606979,35.0054665515788,17.78236,17.11768,16.98056,16.91331,16.79781,0.01542814
191.035833952582,48.6444518241567,16.59594,14.97301,14.15638,13.74229,13.39636,0.01560182
201.852365790855,45.4386347177193,16.43977,15.5745,15.36741,15.27446,15.22764,0.004214422
202.041889494545,46.6721398382846,15.39012,14.24575,13.70649,13.47884,13.30373,0.008062437
147.307018421556,35.042980078876,16.88145,15.46414,14.74104,14.35369,14.07844,0.01555227
147.326782198738,35.1787968128685,17.11595,15.51245,15.06528,14.81008,14.65225,0.01525075
148.993865803488,37.1555041464346,16.9447,15.21731,14.46553,14.09872,13.85075,0.01705683
204.386315199394,44.7934794084577,18.38338,17.56543,17.18626,17.10185,17.15179,0.009073866
192.228408608505,47.6692796207436,16.25251,15.3231,14.92153,14.68448,14.46012,0.01969764
222.689922557968,41.6284491500823,18.71432,17.80234,17.39871,17.16059,17.41688,0.008411013
184.913707202203,13.478949190577,18.01074,16.23024,15.45806,15.0758,14.77921,0.01996501
191.039057955165,11.1766173173164,17.3617,15.83725,15.11356,14.76681,14.58737,0.005535541
191.050101757774,12.9418308290106,16.48808,15.03781,14.39399,14.04863,13.82443,0.002826157
198.432292876025,12.7713315938525,17.80959,16.82072,16.48094,16.31743,16.29309,0.0112558
147.318071338275,38.3554719969318,18.31129,17.48641,17.22931,17.09038,16.80088,0.01818987
207.649618121346,42.5412881214336,16.08953,14.23426,13.41035,12.93181,12.67095,0.00441516
157.352155311248,42.6835411013024,18.28108,17.35854,17.13065,17.01039,17.00919,0.010771
191.028936026139,45.0050121142866,16.03396,15.02422,14.76255,14.6338,14.58445,0.01230964
197.682936822775,11.7078512653198,17.59691,16.12299,15.69603,15.51352,15.43893,0.01108818
186.696097206147,12.4539779645783,16.7733,14.82517,14.12889,13.8224,13.66613,0.00470485
184.951143464569,12.7907059900162,31.38664,13.81472,12.90391,12.567,12.45269,0.003066019
182.353974525623,13.5744494161094,16.78921,15.68271,15.14095,14.86031,14.58526,0.006538424
191.046880657079,41.6682776297103,18.12026,17.00989,16.66765,16.55416,16.4862,0.0169801
198.400456117726,41.0726056627674,18.64185,17.74552,17.4241,17.29493,17.23793,0.008116065
206.670749475539,6.65423903853667,17.57734,16.45725,16.01211,15.82302,15.81789,0.0043805
186.699777269748,7.67154016921369,17.07287,15.49764,14.84085,14.49549,14.24355,0.002035043
186.668708813178,8.43570258641024,15.44133,13.6328,12.94136,12.54944,12.37996,0.003026635
191.03403401836,41.3052338685196,18.10694,17.34737,17.05297,16.9645,16.82764,0.01701079
221.935618815275,36.5046253341403,18.38999,17.56244,17.46268,17.47602,17.52423,0.004088622
174.714605513366,43.1655894040804,16.51013,15.35049,14.95003,14.7637,14.68885,0.003972069
207.584932206849,41.3662157114216,15.05339,13.23608,12.53027,12.13899,11.94851,0.00870508
228.461322970045,35.0110313142205,18.57312,17.16065,16.77669,16.59299,16.63877,0.007677984
244.660486224514,21.9732827676584,16.09011,15.1129,14.5736,14.33646,14.115,0.01608952
206.657709208856,37.6335044157887,17.78603,16.31447,15.6217,15.34489,15.10877,0.01902422
246.812580255749,22.3357945971279,19.30349,17.88946,17.32022,17.42753,18.27134,0.01414427
165.501011825747,39.3185478539124,17.46712,16.61253,16.20727,16.06274,15.98289,0.01027002
184.933948255987,9.14859227656331,15.99481,14.98151,14.46703,14.23187,14.09406,0.01960878
204.396741890773,8.87078039038897,15.23583,14.88029,14.87354,16.27631,22.92229,0.004177016
204.402651931221,8.85226613864446,16.89768,16.61892,16.49763,16.61072,16.7527,0.004167508
221.984334561337,5.40595848077964,18.4421,17.28786,16.92871,16.77863,16.60872,0.01430256
236.405469043093,4.18237467788618,18.57247,16.96584,16.42183,16.03651,15.83274,0.003448983
203.900719405734,51.1839730957306,17.84824,16.33346,15.85548,15.59788,15.41863,0.01528567
198.390842177499,52.4077041284033,18.64656,17.4821,17.02581,16.75254,16.59882,0.01605177
206.719431184098,41.3038997517498,17.84366,16.39296,15.91011,15.71333,15.72763,0.008182157
207.596492116828,41.1056712964016,18.52367,17.41121,17.05782,16.82375,16.81067,0.007345589
228.458326490723,42.0080564179786,16.51072,15.33174,14.78732,14.50486,14.29623,0.01770956
236.441206591768,36.0280949814388,17.51097,16.49517,16.14774,15.93395,15.88657,0.01141854
184.904305648564,15.1620930708527,18.53309,17.23644,16.63177,16.33715,16.26481,0.003975112
192.230662020682,14.9078904968113,15.59445,14.03039,13.37288,12.99668,12.76963,0.004674598
184.891136889778,15.8825293663606,18.58505,17.38161,17.14519,17.05981,17.0229,0.01410204
203.904874377001,14.360944628195,18.2256,17.06386,16.58493,16.36855,16.22709,0.003314306
236.414256995261,9.7484988841755,18.53396,17.5958,17.26647,17.10641,16.994,0.01618342
246.850984895171,19.5971918102696,15.72382,13.88684,13.05083,12.63201,12.33611,0.008124122
128.351153392717,54.7722472172367,17.19744,16.34113,15.93873,15.79911,15.75708,0.00246982
141.026316700753,62.0300033594783,16.14443,14.86156,14.29356,14.04058,13.93133,0.004938934
7.9302823112414,0.900727345091803,17.74397,16.53073,16.10794,15.89892,15.75404,0.01788436
352.998883324647,-0.805278111494743,17.55405,16.50327,16.23316,16.09809,15.96809,0.01770936
3.63272291810554,-0.737555276190019,15.86719,14.39545,13.81468,13.47322,13.27626,0.01316272
3.64580272702832,-0.731117466266662,18.26299,17.90216,17.97497,18.36785,18.42573,0.01284753
28.6939385436012,-0.738959928566994,18.48034,17.6478,17.36885,17.24424,17.0912,0.0176394
10.1462396696596,-0.293666124678274,18.0909,16.85781,16.54237,16.39111,16.32311,0.01929348
138.988646516756,64.7327876316379,17.7959,15.9692,15.33981,15.00382,14.78938,0.01904149
142.27393174084,66.4579893278064,17.62573,16.02339,15.58895,15.42863,15.12593,0.01144348
169.839139024928,14.0754631574718,22.02307,17.80912,17.1879,16.62921,17.99704,0.002884236
169.816128023196,14.2902213411023,18.32108,17.22067,16.75196,16.5493,16.4195,0.002634647
182.342732150812,13.9924094336817,16.11704,14.54262,13.8476,13.56458,13.68179,0.005590185
204.416143757107,39.1545711898989,15.05459,13.86875,13.28913,12.9742,12.76086,0.01981986
207.659658488403,38.5094462484796,19.00805,17.70832,17.3054,17.1002,17.00172,0.01901819
170.279720319066,35.4441636046143,17.7404,16.51865,16.17343,15.99205,16.07599,0.008251923
170.288237405041,36.6634189173128,18.48555,17.47507,17.06623,16.83587,16.76415,0.01074252
147.297040010532,34.4428505981709,17.81248,17.19758,17.07969,17.05677,17.00669,0.004986184
158.844670265423,37.6716556228165,15.61743,14.88496,14.57218,14.46256,14.35782,0.005673357
198.368931608918,36.5153609278907,18.13,17.38619,17.26994,27.64697,25.2739,0.00228489
197.712733738652,36.9398656224201,18.42932,17.43601,17.02546,16.86,16.82227,0.003595462
202.788451146514,36.190351742394,17.96028,16.26442,15.47972,15.05184,14.7488,0.01850321
195.167344791242,37.3920537363194,18.38414,16.86178,16.25601,15.96605,15.74136,0.01641711
138.996855725311,29.1518963741751,17.70964,16.87351,16.56299,16.38246,16.49271,0.01360815
198.414066063799,36.5519611466188,17.3837,17.11963,16.70335,17.03307,16.87972,0.002528091
202.056513426702,36.1266201343451,18.89758,17.69112,17.19521,16.97672,16.95507,0.0175737
207.643644766454,35.2663905414961,18.68524,17.70484,17.35014,17.20987,17.55005,0.016268
141.022041377553,34.6465641752013,17.99745,16.33164,15.69178,15.37591,15.15544,0.006234488
144.783169568187,34.0063179129568,15.37063,13.87349,13.23179,12.87876,12.7113,0.0147195
144.73144910665,33.9906365814458,17.49602,16.56743,16.34558,16.24867,16.16948,0.01416108
144.741632319748,29.3826585032883,18.73082,17.78745,17.45515,17.31549,17.23944,0.01890333
144.78174554206,30.7646842570851,19.07519,17.98965,17.65278,17.4381,17.30811,0.01345492
203.90094245801,33.3867473695747,18.20248,17.11387,16.77114,16.61131,16.61561,0.01436104
207.650068568559,33.7048304290107,15.15165,13.23167,12.30708,11.86393,11.56394,0.01433768
207.635208228295,33.6173561975427,18.27566,17.26117,16.79029,16.60515,16.41221,0.01417589
237.522179272289,23.3943509318049,18.53532,17.64751,17.45475,17.36451,17.21896,0.01382783
241.466517665072,21.4815265439095,16.50941,15.49772,15.56937,21.99448,24.33822,0.01465555
174.683370959844,33.8047678741708,15.87076,14.46777,14.01799,13.81342,13.92584,0.006227322
144.51099601492,27.6565354644134,16.98975,15.73568,15.14673,14.82657,14.53773,0.01795394
221.977800732132,29.3248338637197,17.4729,16.32574,15.94983,15.7604,15.62363,0.01232856
172.790751287449,33.4087561775976,18.20359,17.19184,16.96541,16.73005,17.07364,0.008554311
191.489089806233,35.1713768657711,18.81367,17.5731,17.30224,17.13811,17.22103,0.01452568
192.170918472008,34.4776019117165,15.53891,14.82663,14.43925,14.34338,14.16294,0.01417761
152.875847522583,30.791578991735,15.77873,14.71226,13.77217,14.40312,13.08744,0.01713148
164.060521406058,33.8126683766377,17.71134,16.59046,16.18425,15.939,16.07899,0.006090871
192.10883616339,31.7217997139978,18.39261,17.45784,17.27631,17.21062,17.17132,0.002820495
204.923394914565,30.2840832377857,18.3772,17.24922,16.86271,16.6893,16.59162,0.01659235
238.040605565405,21.1296758350851,18.48075,17.69036,17.22237,17.05373,18.30455,0.01599679
195.866332218664,28.564224923352,17.58969,16.51788,16.10743,15.91403,15.89797,0.01589292
204.965115279378,28.0444876463092,17.45694,16.23991,15.84324,15.64223,15.74354,0.01591644
242.950692608381,16.8742377030185,17.28892,16.15321,15.71474,15.50638,15.34972,0.01535273
223.898510132966,24.5010880647373,17.94591,16.9359,16.63763,16.50125,16.50858,0.01674446
185.609572949776,29.2090337302154,14.8053,13.30244,12.54776,12.13365,11.88743,0.003064142
224.821307552729,24.0183443586167,16.80987,15.10557,14.35432,13.95782,13.65487,0.01735772
21.1497682944311,33.1838820812908,18.72005,16.88177,16.03671,15.63575,15.34169,0.01578799
21.1646876619617,33.2357494303191,17.05199,15.2662,14.46015,14.05321,13.7251,0.01860883
21.1966262311652,33.3444398873501,18.73788,17.07116,16.28023,15.89812,15.60127,0.01646468
57.8913850499868,-0.46771220188414,17.1715,15.69081,14.92771,14.53998,14.23361,0.01538188
46.4508663965537,-0.176774589847551,16.02284,14.75497,14.07876,13.7532,13.48017,0.0198265
57.2486721685707,1.17127966466054,18.006,16.54144,15.98515,15.4351,15.50959,0.01375321
57.2830356385522,1.16208148330905,16.96682,16.17891,15.90192,15.8656,15.75977,0.013555
57.2838903847772,1.16448162896302,17.04743,16.22466,15.82928,15.69295,15.53488,0.0137097
11.1228473965125,1.10841583653622,18.13715,16.98589,16.50052,16.25894,16.20669,0.01827942
22.8599265684491,-0.454117569829655,17.85074,16.18789,15.44317,15.07434,14.79767,0.01843679
129.429015213938,20.5038392996032,16.16753,14.99846,14.4122,14.18498,14.29379,0.01574007
122.821101077384,16.9394428718872,16.96134,15.77905,15.3304,15.10071,15.04,0.01588442
185.581089963921,30.0614017257757,16.76393,15.34132,14.7512,14.46518,14.29299,0.002345654
185.569682205221,30.8898777458979,18.41901,16.99572,16.45808,16.19429,16.0978,0.001890475
172.832742541298,28.5236110120903,17.78238,16.67176,16.19175,15.94067,15.76445,0.005215554
133.669577840193,20.5836107516475,16.11951,14.36622,13.62878,13.19031,12.95576,0.01262846
133.695056838413,20.7129956079043,17.45871,16.35456,15.85457,15.61464,15.42418,0.01281276
144.892396123352,22.594170316382,18.41015,17.19287,16.72692,16.49595,16.31618,0.01328919
182.98669098521,27.6432027161992,16.45093,14.68523,13.87523,13.49431,13.19546,0.01328734
138.412430834775,19.6187862234355,17.82258,16.90792,16.56464,16.36495,16.3439,0.001484536
160.880955631135,25.2568957732974,18.14198,17.14893,16.61689,16.41585,16.19774,0.01775892
147.094311949502,23.6303875698494,17.15514,15.9803,15.5434,15.32949,15.18151,0.01896241
195.847673184891,27.3069583343845,18.62274,17.72782,17.3769,17.24325,17.05873,0.01855537
197.010721531249,27.3111268178749,17.00857,16.09737,15.7213,15.55563,15.40303,0.01959249
197.003244841844,28.0812395507683,18.27015,16.69837,16.00712,15.67686,15.43103,0.01915804
195.903038094015,24.5255362362895,17.34519,16.10604,15.73655,15.58681,15.48903,0.002779328
177.81862878784,24.3294610164894,18.33769,17.10909,16.67598,16.52962,16.46247,0.01673871
156.834320630999,22.2400211234207,17.78397,16.33443,15.83898,15.7299,15.85942,0.01970486
177.804094281106,24.7900185795656,18.9459,17.74789,17.35099,17.23824,17.12889,0.001071773
133.140663542011,13.8412178216322,17.86635,16.96906,16.66463,16.51169,16.6117,0.005075085
172.784832397121,21.8893055141726,18.62355,17.62712,17.21151,17.3575,17.06852,0.01123681
156.857750865977,20.4476070571664,15.80733,14.56563,13.8978,13.58291,13.31025,0.01855221
172.842550410046,23.114939807089,16.32368,15.33006,14.97801,14.81245,14.85304,0.009640805
172.808340105161,21.3114819181692,18.1923,17.1113,16.73728,16.53851,16.44429,0.01255977
121.752899394312,10.2638358222804,18.65378,17.78395,17.54179,17.4597,17.32782,0.01866735
220.71908055824,18.6202719851689,16.75907,15.74965,15.3645,15.17468,15.07328,0.01962109
204.957401896338,23.0137472103835,18.76488,17.69335,17.24951,17.00883,16.84496,0.01683123
177.773686769587,24.8384808236946,17.27074,16.12362,15.69528,15.47407,15.31571,0.0121077
172.84191130549,25.5010419165655,16.50269,15.60506,15.26537,15.11797,15.01185,0.009581942
182.935825439949,19.4906254846477,16.07588,15.25284,14.94544,14.82006,14.68841,0.01167295
177.8109876344,21.0018284313633,16.26686,15.02315,14.46898,14.19659,13.96207,0.01125805
193.702404849192,19.1771127249526,15.09148,13.92443,13.50746,13.2469,13.1831,0.003050771
156.358207404175,17.2615640884857,16.75201,15.24253,14.6957,14.37016,14.22687,0.01847224
182.990628931971,20.0278682649554,16.13963,15.0979,14.65973,14.47923,14.29834,0.008001816
212.927320882159,14.6715358073895,18.95387,17.77687,17.51837,17.39979,17.41677,0.01655059
212.927509200318,16.3684204912622,18.65387,17.86544,17.61334,17.51834,17.37922,0.01714149
160.794148048977,16.6663634369747,18.37757,17.19667,16.74279,16.54839,16.39168,0.01950661
186.20150647671,18.195114850703,15.98839,14.36467,13.68784,13.29606,13.00603,0.002308697
186.228591251623,16.8108616740753,18.4463,17.44135,17.08247,16.92349,16.78628,0.007955691
182.957894597809,17.6766926539492,18.06545,17.09403,16.41853,16.24154,16.34162,0.008044519
181.685275509245,17.7153762054963,15.70574,14.32758,13.57635,13.19273,12.90364,0.01430637
31.0790585536731,-8.73529744669027,15.87944,14.0301,13.24379,12.85312,12.58926,0.0178122
21.1848914139268,-8.8435134834037,16.66849,15.49251,14.97959,14.73715,14.5831,0.0132557
147.143772591046,14.8990818595922,17.71098,16.06611,15.33039,14.98592,14.74395,0.01951662
121.742066165881,8.00632417737882,17.642,16.46174,16.52612,16.31368,23.3428,0.0148725
138.398290201464,12.4408054575536,15.60334,13.81546,13.02405,12.61146,12.30588,0.01628847
191.490602234372,1.29800321206747,18.6728,17.82815,17.62918,17.51739,17.46525,0.01728755
191.530228104372,-3.26913994285271,19.01172,17.51711,16.89767,16.65984,16.52054,0.003507467
122.851380355738,43.2908418807157,18.77867,17.52497,16.96392,16.67371,16.39166,0.01733183
121.733211965699,18.2225967464426,17.81718,16.69269,16.16137,15.90204,15.68162,0.01603093
144.87224211883,6.22915459425935,17.20479,15.80829,15.34078,15.12039,14.9535,0.01668344
173.825657528859,58.8885504098843,17.21788,15.92815,15.49417,15.27221,15.12909,0.003462301
316.216520851331,0.447977646999114,17.11734,15.30683,14.47517,14.077,13.76032,0.01377354
328.574936563493,0.942079637635423,16.77194,16.02522,15.72639,15.61814,15.44881,0.009927416
316.524428262916,9.2527240131008,18.77879,17.4159,16.98811,16.78477,16.76404,0.01261261
316.874049166378,9.35379841652713,17.07993,15.95407,15.60415,15.46617,15.3833,0.01370667
29.935303313132,-7.83916317732325,15.43802,13.98157,13.20445,12.84315,12.588,0.0176428
202.459928775581,31.3020903183245,17.37159,16.21481,15.71471,15.47866,15.2464,0.01655442
238.366344831246,20.9681190574795,18.11839,17.48398,17.28249,17.24429,17.10578,0.01855518
238.378307656939,20.9837257575217,17.07585,16.15408,15.86072,15.69555,15.58079,0.01856479
218.139223269105,25.2647251296166,17.84214,16.84544,16.45768,16.27032,16.06968,0.01440284
218.125601574788,26.1860303783513,16.15966,14.52199,13.8518,13.50298,13.2569,0.0158105
229.666785138018,22.0875545222605,17.10218,16.18522,15.96443,15.8318,15.69002,0.01595978
215.467757061206,23.5170320155519,16.66781,14.87681,14.03915,13.63988,13.36931,0.0171078
215.470080942183,24.1073832734466,16.76053,15.6059,15.10804,14.87833,14.65316,0.01749683
220.945767903607,22.703914947885,18.07226,17.14711,16.84811,16.70123,16.5892,0.01764284
208.896531497319,26.694653709841,16.81621,15.94856,15.51645,15.35005,15.13717,0.0169243
214.314464322693,25.5648769844493,18.03401,16.48965,16.09346,15.86868,15.77962,0.01502652
215.44575090587,23.4269742435821,18.2304,17.20471,16.87815,16.69319,16.49819,0.01783359
218.110247412077,23.2788721216616,17.21863,15.78826,15.38603,15.27686,15.4748,0.003825797
220.923788776227,23.0187293749669,16.62234,14.96917,14.33914,13.99996,13.77835,0.01756746
228.009388615242,21.2981660578887,17.21575,15.12798,14.21725,13.63664,13.15753,0.01587901
213.436706704793,21.6673201487724,18.75307,17.81494,17.51504,17.39545,17.27895,0.01588169
10.4421494955709,1.17707557797402,16.53874,15.1331,14.55716,14.23583,14.07911,0.01797433
10.4392211579664,1.17456354798185,19.27482,17.82176,17.36018,17.15555,16.8753,0.01818958
354.131042774282,0.297267215265347,14.94381,13.02368,12.15483,11.75879,11.5009,0.008528431
129.118192564565,18.3608213352563,16.87385,15.68349,15.13883,14.87211,14.66896,0.01336376
119.375249947558,15.6995636360044,18.26345,17.30331,16.94855,16.79311,16.65502,0.01610616
157.118994757267,25.8471045193159,19.08957,17.77223,17.15922,16.89061,16.67284,0.01704793
163.673967706267,28.1253045916963,17.98314,17.40085,17.03767,16.96093,17.08184,0.00536493
162.689459600115,28.4690818813378,15.20419,13.49419,12.79205,12.38929,12.10438,0.004734938
137.025399470281,18.8489813559567,16.85965,15.45359,14.93447,14.65046,14.50235,0.01380175
146.749966259219,21.7298048018748,18.12122,16.28032,15.8189,15.62608,15.6242,0.01264009
192.256203261402,27.1791227231646,16.77858,15.82332,15.56056,15.44048,15.3787,0.0199478
192.255224996478,27.1777213503635,17.87365,17.32234,17.12524,17.20055,17.11977,0.01966153
184.310917672906,28.6040023371854,18.35201,17.64256,17.50147,17.43346,17.2784,0.00403452
191.430204361582,24.6635559999636,18.33447,17.66316,16.74376,17.41597,17.3177,0.01701355
157.087081834509,22.5709531243896,15.53309,14.25037,13.6961,13.42745,13.29562,0.001801655
146.705989903168,17.0373319709622,17.47549,16.46822,16.11917,15.9091,15.80806,0.01494681
157.124941245856,19.5622206032768,17.9575,16.09183,15.87341,15.71027,15.64686,0.003818687
213.448654256336,20.8483003663154,15.70206,13.79972,13.00821,12.59792,12.31582,0.01582831
134.016577322756,13.4220260382795,16.77053,15.56362,15.13844,14.9172,14.74616,0.01395547
163.132705321747,19.7923186051997,15.30079,14.70138,14.05272,13.88468,13.76504,0.003796331
220.938366320587,18.2052689722989,17.16424,15.51672,14.73448,14.35541,14.03993,0.01894291
163.105564941541,21.091468684634,19.11077,16.71261,16.54055,17.74117,16.33977,0.004199059
213.415559292479,20.9321230017183,17.42058,16.26854,15.69978,15.42062,15.19565,0.01581035
207.218430422288,23.3762919012632,18.9222,17.9764,17.714,17.66936,17.61675,0.01871808
208.854430524641,17.7948694942648,17.77706,16.40429,15.77932,15.81782,15.72348,0.003178481
139.731320712876,13.8201382581301,17.99209,16.97336,16.47417,16.29003,16.24823,0.01177784
139.731428137842,14.3048731574776,17.34513,15.93549,15.48499,15.24656,15.07113,0.01445874
163.089036342336,17.9352623387256,16.52307,15.00994,14.3055,13.94876,13.72694,0.004348351
176.753427172197,19.4583917576432,18.3111,17.04581,16.40796,16.13003,15.88718,0.01796557
176.773329291837,19.8371941998498,15.37804,13.47677,12.62581,12.21007,11.89995,0.01943015
212.350319073442,17.9459566207829,18.93146,17.8054,17.22285,16.95337,16.70181,0.01778884
210.90104634668,15.2733996737738,17.35032,16.29261,15.90779,15.7063,15.62669,0.01373836
